year,n cattle,n beef,n dairy
2000,1682806,767239,500974
2001,1578302,698394,466510
2002,1469061,636497,419930
2003,1410662,603830,394741
2004,1373763,580995,381060
2005,1346319,564495,370427
2006,1314430,550203,353154
2007,1293775,537773,345221
2008,1270013,525346,334198
2009,1244580,515723,318656
2010,1188950,483348,295728
2011,1173210,474626,288946
2012,1168805,473841,285460
