year,n small,n medium,n large
2000,8041,4387,978
2001,7960,4417,1029
2002,7962,4435,1009
2003,7899,4463,1044
2004,7809,4492,1105
2005,7718,4528,1160
2006,7656,4552,1198
2007,7579,4575,1252
2008,7505,4572,1329
2009,7432,4609,1365
2010,7427,4612,1367
2011,7361,4610,1435
2012,7290,4604,1512
