year,n small,n medium,n large
2000,8034,4390,982
2001,7848,4455,1103
2002,7835,4475,1096
2003,7703,4511,1192
2004,7518,4555,1333
2005,7362,4552,1492
2006,7228,4575,1603
2007,7048,4570,1788
2008,6872,4559,1975
2009,6754,4536,2116
2010,6717,4534,2155
2011,6523,4472,2411
2012,6351,4400,2655
