year,n small,n medium,n large
2000,8021,4400,985
2001,7966,4414,1026
2002,7970,4427,1009
2003,7928,4442,1036
2004,7872,4456,1078
2005,7823,4464,1119
2006,7781,4475,1150
2007,7731,4479,1196
2008,7689,4463,1254
2009,7639,4485,1282
2010,7628,4490,1288
2011,7584,4478,1344
2012,7535,4476,1395
