year,n cattle,n beef,n dairy
2000,1798206,844744,537481
2001,1786446,839142,531651
2002,1748890,826720,506718
2003,1746511,830378,500803
2004,1752662,835668,501788
2005,1758986,840866,503077
2006,1758055,846155,497011
2007,1764823,850870,499219
2008,1775375,858170,502601
2009,1772343,862260,495669
2010,1751546,848649,488676
2011,1752838,850458,488353
2012,1760237,857024,489314
