year,n cattle,n beef,n dairy
2000,1683088,767380,501110
2001,1578814,698673,466738
2002,1469914,636851,420422
2003,1411779,604226,395455
2004,1375071,581448,381913
2005,1347848,564972,371480
2006,1316392,550796,354525
2007,1295948,538445,346725
2008,1272319,525963,335898
2009,1247073,516540,320342
2010,1191728,484418,297450
2011,1176284,475962,290698
2012,1172851,475572,287787
