year,n small,n medium,n large
2000,8442,4178,786
2001,8828,3873,705
2002,9170,3624,612
2003,9385,3422,599
2004,9515,3288,603
2005,9601,3193,612
2006,9682,3110,614
2007,9769,3002,635
2008,9874,2887,645
2009,9958,2807,641
2010,10080,2723,603
2011,10157,2639,610
2012,10212,2569,625
