year,n small,n medium,n large
2000,8014,4402,990
2001,7959,4417,1030
2002,7957,4435,1014
2003,7909,4449,1048
2004,7843,4468,1095
2005,7790,4467,1149
2006,7745,4476,1185
2007,7694,4467,1245
2008,7655,4443,1308
2009,7607,4457,1342
2010,7592,4464,1350
2011,7557,4437,1412
2012,7515,4431,1460
