year,n small,n medium,n large
2000,8014,4404,988
2001,7954,4420,1032
2002,7952,4439,1015
2003,7902,4447,1057
2004,7833,4466,1107
2005,7769,4474,1163
2006,7716,4480,1210
2007,7649,4482,1275
2008,7598,4455,1353
2009,7540,4471,1395
2010,7525,4476,1405
2011,7471,4462,1473
2012,7411,4448,1547
