year,n small,n medium,n large
2000,8020,4400,986
2001,7965,4415,1026
2002,7969,4431,1006
2003,7928,4443,1035
2004,7873,4455,1078
2005,7817,4469,1120
2006,7779,4472,1155
2007,7729,4478,1199
2008,7687,4466,1253
2009,7640,4482,1284
2010,7630,4487,1289
2011,7600,4470,1336
2012,7556,4474,1376
