year,n cattle,n beef,n dairy
2000,1862530,880723,565180
2001,1890418,899303,574488
2002,1886500,903945,565928
2003,1908337,923422,568288
2004,1939659,944785,578247
2005,1972354,966989,588738
2006,1996928,990152,590149
2007,2032095,1014359,601109
2008,2067559,1039194,611738
2009,2094257,1065157,612473
2010,2100342,1070282,613433
2011,2139307,1097723,624957
2012,2180271,1127214,636430
