year,n small,n medium,n large
2000,8022,4399,985
2001,7966,4414,1026
2002,7969,4427,1010
2003,7930,4433,1043
2004,7872,4452,1082
2005,7823,4460,1123
2006,7784,4466,1156
2007,7731,4472,1203
2008,7691,4459,1256
2009,7639,4481,1286
2010,7631,4484,1291
2011,7597,4469,1340
2012,7550,4468,1388
