year,n cattle,n beef,n dairy
2000,1798360,844878,537499
2001,1786632,839296,531681
2002,1749110,826891,506765
2003,1746797,830647,500818
2004,1753011,836028,501775
2005,1759331,841270,503017
2006,1758374,846554,496931
2007,1765107,851280,499093
2008,1775779,858680,502495
2009,1772591,862696,495481
2010,1751660,849054,488385
2011,1753018,850983,488008
2012,1760064,857627,488542
