year,n cattle,n beef,n dairy
2000,1858756,877527,564602
2001,1932220,921868,593725
2002,1934847,932814,585406
2003,1986217,979991,589599
2004,2066821,1030062,620132
2005,2151759,1082739,652393
2006,2212004,1138377,657000
2007,2305892,1197507,691758
2008,2405847,1260353,728603
2009,2472033,1326507,728635
2010,2492682,1347016,728775
2011,2601312,1417666,766755
2012,2715968,1492377,806430
