year,n small,n medium,n large
2000,8030,4394,982
2001,7844,4462,1100
2002,7832,4482,1092
2003,7700,4517,1189
2004,7524,4537,1345
2005,7366,4533,1507
2006,7231,4554,1621
2007,7050,4552,1804
2008,6885,4498,2023
2009,6750,4484,2172
2010,6710,4482,2214
2011,6535,4401,2470
2012,6352,4346,2708
