year,n cattle,n beef,n dairy
2000,1682991,767255,501143
2001,1578460,698305,466762
2002,1469258,636296,420338
2003,1410917,603511,395330
2004,1374055,580593,381773
2005,1346731,564023,371334
2006,1315041,549705,354289
2007,1294462,537271,346438
2008,1270438,524631,335369
2009,1245056,515081,319804
2010,1189299,482585,296874
2011,1173589,473801,290184
2012,1169908,473311,287122
