year,n cattle,n beef,n dairy
2000,1696702,776939,505002
2001,1599427,713308,472465
2002,1498025,656136,428939
2003,1443898,625793,405676
2004,1409384,604328,392996
2005,1384733,589030,383937
2006,1356432,575959,369005
2007,1337948,564856,361884
2008,1317281,553591,352763
2009,1294931,544765,339472
2010,1256161,521088,324659
2011,1241845,513275,318357
2012,1235478,510861,314527
