year,n small,n medium,n large
2000,8016,4402,988
2001,7957,4417,1032
2002,7957,4434,1015
2003,7904,4445,1057
2004,7833,4467,1106
2005,7765,4474,1167
2006,7710,4481,1215
2007,7648,4483,1275
2008,7598,4454,1354
2009,7535,4476,1395
2010,7514,4482,1410
2011,7466,4448,1492
2012,7408,4438,1560
