year,n small,n medium,n large
2000,8030,4394,982
2001,7845,4458,1103
2002,7838,4476,1092
2003,7705,4511,1190
2004,7522,4541,1343
2005,7366,4528,1512
2006,7236,4543,1627
2007,7054,4535,1817
2008,6881,4527,1998
2009,6757,4509,2140
2010,6721,4500,2185
2011,6522,4461,2423
2012,6350,4369,2687
