year,n cattle,n beef,n dairy
2000,1798242,844916,537321
2001,1784971,838118,531158
2002,1746315,824678,506130
2003,1741538,826482,499665
2004,1744823,829629,499918
2005,1748379,832867,500385
2006,1744842,835880,493977
2007,1748537,838470,495215
2008,1755380,843304,497333
2009,1751926,845675,491659
2010,1734313,833877,485994
2011,1733464,834005,485163
2012,1737351,837595,485551
