year,n small,n medium,n large
2000,8014,4404,988
2001,7954,4419,1033
2002,7950,4439,1017
2003,7901,4449,1056
2004,7836,4464,1106
2005,7766,4479,1161
2006,7713,4486,1207
2007,7645,4487,1274
2008,7593,4468,1345
2009,7536,4482,1388
2010,7515,4487,1404
2011,7462,4457,1487
2012,7403,4445,1558
