year,n cattle,n beef,n dairy
2000,1798750,845164,537575
2001,1785658,838495,531455
2002,1747283,825079,506680
2003,1742632,826838,500381
2004,1745866,830117,500452
2005,1749100,833289,500665
2006,1745352,836276,494066
2007,1749249,839027,495343
2008,1756830,844180,497874
2009,1753582,846709,492249
2010,1736115,834824,486821
2011,1735792,835410,486065
2012,1739856,838957,486682
