year,n small,n medium,n large
2000,8015,4401,990
2001,7958,4416,1032
2002,7956,4435,1015
2003,7907,4442,1057
2004,7841,4466,1099
2005,7785,4472,1149
2006,7735,4481,1190
2007,7683,4476,1247
2008,7644,4453,1309
2009,7597,4470,1339
2010,7582,4476,1348
2011,7545,4460,1401
2012,7499,4440,1467
