year,n small,n medium,n large
2000,8457,4168,781
2001,8865,3857,684
2002,9235,3576,595
2003,9468,3357,581
2004,9606,3197,603
2005,9695,3098,613
2006,9777,3017,612
2007,9875,2903,628
2008,9988,2778,640
2009,10095,2666,645
2010,10258,2563,585
2011,10343,2475,588
2012,10398,2397,611
