year,n cattle,n beef,n dairy
2000,1798281,844909,537367
2001,1784997,838135,531167
2002,1746500,824770,506222
2003,1741520,826441,499686
2004,1744821,829766,499781
2005,1748125,832868,500135
2006,1744926,836207,493735
2007,1748364,838688,494829
2008,1755069,843300,497025
2009,1750943,845208,491151
2010,1732306,832712,485179
2011,1730514,832266,484001
2012,1732939,835152,483646
