year,n cattle,n beef,n dairy
2000,1696427,776748,504936
2001,1599298,713048,472611
2002,1497770,655839,429004
2003,1443379,625364,405605
2004,1408711,603803,392867
2005,1384046,588485,383824
2006,1355855,575450,368966
2007,1336596,563969,361458
2008,1315535,552423,352226
2009,1292182,543202,338336
2010,1252130,519251,322514
2011,1237429,511159,316110
2012,1231243,508772,312432
