year,n cattle,n beef,n dairy
2000,1692116,773925,503451
2001,1593007,708737,470638
2002,1487906,649271,425717
2003,1431862,617884,401575
2004,1395506,595289,388182
2005,1369519,579109,378664
2006,1339558,565188,362913
2007,1320373,553659,355517
2008,1298955,541884,346149
2009,1276413,532438,333291
2010,1236233,507941,317894
2011,1220785,499134,311459
2012,1212878,495878,306924
