year,n cattle,n beef,n dairy
2000,1798488,844891,537616
2001,1786865,839387,531825
2002,1749645,827159,507034
2003,1747458,831031,501097
2004,1753761,836513,502042
2005,1760208,841887,503278
2006,1759465,847404,497172
2007,1766386,852359,499293
2008,1777220,859947,502669
2009,1774429,864324,495691
2010,1753957,851081,488655
2011,1755402,853084,488291
2012,1762364,859542,488920
