year,n cattle,n beef,n dairy
2000,1858764,877537,564600
2001,1932247,921945,593675
2002,1934717,932959,585131
2003,1986129,980411,589091
2004,2067065,1030642,619796
2005,2152771,1083754,652390
2006,2213567,1140060,656880
2007,2308313,1199650,691805
2008,2409328,1263180,729046
2009,2476882,1330709,729071
2010,2498814,1352565,729147
2011,2610918,1425312,768237
2012,2728395,1502198,808545
