year,n small,n medium,n large
2000,8042,4386,978
2001,7962,4415,1029
2002,7964,4433,1009
2003,7901,4459,1046
2004,7814,4483,1109
2005,7724,4516,1166
2006,7664,4537,1205
2007,7587,4556,1263
2008,7510,4551,1345
2009,7430,4597,1379
2010,7427,4599,1380
2011,7369,4591,1446
2012,7293,4592,1521
