year,n cattle,n beef,n dairy
2000,1864079,881797,565655
2001,1889927,898905,574395
2002,1886183,903159,566397
2003,1905782,920599,568556
2004,1933673,939390,577656
2005,1962171,958476,587068
2006,1983085,978139,588319
2007,2012761,998113,598021
2008,2042240,1018411,607202
2009,2063487,1039029,607831
2010,2067910,1042625,608658
2011,2097603,1063241,617735
2012,2127633,1084488,626518
