year,n small,n medium,n large
2000,8457,4170,779
2001,8867,3854,685
2002,9236,3576,594
2003,9470,3354,582
2004,9609,3188,609
2005,9694,3092,620
2006,9775,3010,621
2007,9871,2888,647
2008,9982,2765,659
2009,10081,2662,663
2010,10250,2554,602
2011,10332,2465,609
2012,10391,2382,633
