year,n cattle,n beef,n dairy
2000,1802865,847592,539264
2001,1790927,841607,533620
2002,1762234,829721,516999
2003,1759145,832405,511335
2004,1763806,836505,512006
2005,1768620,840523,512952
2006,1766454,844330,507120
2007,1771469,847722,508876
2008,1779968,853577,511628
2009,1776991,856852,505534
2010,1759090,845383,499260
2011,1758984,846101,498593
2012,1763673,850303,499173
