year,n cattle,n beef,n dairy
2000,1802567,847486,539074
2001,1790764,841609,533454
2002,1762228,829882,516830
2003,1759388,832785,511200
2004,1764091,837005,511799
2005,1769366,841320,512907
2006,1767244,845062,507188
2007,1772798,848758,509181
2008,1781964,854833,512375
2009,1778779,857913,506275
2010,1760750,846354,499981
2011,1760137,846866,499019
2012,1764276,850589,499540
