year,n cattle,n beef,n dairy
2000,1857180,876217,564336
2001,1937269,924815,595580
2002,1941007,937461,586672
2003,1998837,990717,591246
2004,2090557,1047938,625468
2005,2189404,1109600,662363
2006,2261744,1176422,667881
2007,2375771,1249046,708954
2008,2500041,1328275,753628
2009,2586541,1414762,753641
2010,2618503,1446711,753654
2011,2769859,1546295,804973
2012,2935264,1655590,860588
