year,n cattle,n beef,n dairy
2000,1857284,876424,564233
2001,1937421,925133,595408
2002,1941218,937923,586415
2003,1999239,991467,590892
2004,2090776,1048654,624956
2005,2189599,1110427,661703
2006,2261889,1177465,666955
2007,2375746,1250149,707783
2008,2499912,1329438,752283
2009,2586367,1415885,752291
2010,2618231,1447741,752299
2011,2769154,1547544,802951
2012,2934081,1657059,857865
