year,n small,n medium,n large
2000,8041,4385,980
2001,7961,4416,1029
2002,7961,4436,1009
2003,7897,4463,1046
2004,7807,4492,1107
2005,7716,4528,1162
2006,7659,4548,1199
2007,7581,4567,1258
2008,7502,4563,1341
2009,7419,4608,1379
2010,7412,4614,1380
2011,7345,4617,1444
2012,7264,4623,1519
