year,n cattle,n beef,n dairy
2000,1863886,881667,565592
2001,1889900,898920,574353
2002,1886188,903302,566259
2003,1905729,920764,568338
2004,1933559,939584,577348
2005,1962095,958798,586670
2006,1983028,978619,587782
2007,2012687,998860,597200
2008,2041912,1019079,606206
2009,2063156,1039700,606829
2010,2067537,1043132,607778
2011,2097043,1063517,616899
2012,2126850,1084553,625670
