year,n cattle,n beef,n dairy
2000,1683414,767499,501320
2001,1579183,698764,467022
2002,1470451,636956,420863
2003,1412300,604267,395946
2004,1375597,581412,382482
2005,1348472,564942,372139
2006,1317238,550776,355393
2007,1296955,538420,347758
2008,1273354,526011,336877
2009,1248019,516538,321282
2010,1192662,484320,298471
2011,1177324,475650,292039
2012,1173417,475006,288912
