year,n small,n medium,n large
2000,8182,4314,910
2001,8269,4223,914
2002,8373,4149,884
2003,8397,4101,908
2004,8418,4048,940
2005,8417,4016,973
2006,8440,3997,969
2007,8477,3928,1001
2008,8491,3879,1036
2009,8533,3822,1051
2010,8595,3769,1042
2011,8635,3717,1054
2012,8668,3661,1077
