year,n small,n medium,n large
2000,8444,4176,786
2001,8828,3876,702
2002,9166,3634,606
2003,9377,3434,595
2004,9508,3294,604
2005,9585,3208,613
2006,9665,3125,616
2007,9755,3015,636
2008,9870,2892,644
2009,9962,2800,644
2010,10079,2714,613
2011,10141,2657,608
2012,10198,2586,622
