year,n cattle,n beef,n dairy
2000,1858730,877458,564645
2001,1932043,921700,593716
2002,1934629,932682,585320
2003,1985899,979856,589416
2004,2066222,1029542,620053
2005,2150946,1082041,652278
2006,2211460,1137958,656875
2007,2305417,1197276,691514
2008,2404794,1260185,727982
2009,2471054,1326381,728046
2010,2491767,1346913,728227
2011,2601115,1418269,766219
2012,2715444,1493491,805326
