year,n small,n medium,n large
2000,8194,4311,901
2001,8282,4220,904
2002,8405,4138,863
2003,8434,4089,883
2004,8446,4059,901
2005,8452,4027,927
2006,8479,3997,930
2007,8496,3946,964
2008,8514,3894,998
2009,8559,3841,1006
2010,8626,3787,993
2011,8655,3748,1003
2012,8691,3687,1028
