year,n small,n medium,n large
2000,8042,4386,978
2001,7961,4417,1028
2002,7962,4436,1008
2003,7899,4463,1044
2004,7810,4492,1104
2005,7721,4522,1163
2006,7662,4544,1200
2007,7581,4569,1256
2008,7503,4564,1339
2009,7430,4604,1372
2010,7426,4605,1375
2011,7365,4602,1439
2012,7294,4603,1509
