year,n cattle,n beef,n dairy
2000,1860974,879678,564669
2001,1885216,895721,572868
2002,1878391,897940,563824
2003,1895547,913982,564938
2004,1921032,931283,573122
2005,1947027,948835,581565
2006,1964888,966831,581430
2007,1991724,985183,589914
2008,2018267,1003636,598004
2009,2037837,1022501,598709
2010,2039678,1023490,599561
2011,2066515,1042066,607822
2012,2093726,1061472,615627
