year,n small,n medium,n large
2000,8444,4178,784
2001,8831,3871,704
2002,9169,3627,610
2003,9391,3418,597
2004,9519,3284,603
2005,9598,3193,615
2006,9677,3112,617
2007,9768,3002,636
2008,9875,2887,644
2009,9970,2799,637
2010,10092,2703,611
2011,10162,2630,614
2012,10217,2557,632
