year,n small,n medium,n large
2000,8031,4394,981
2001,7844,4460,1102
2002,7828,4487,1091
2003,7698,4522,1186
2004,7520,4549,1337
2005,7362,4549,1495
2006,7226,4582,1598
2007,7042,4579,1785
2008,6869,4558,1979
2009,6752,4544,2110
2010,6720,4528,2158
2011,6536,4460,2410
2012,6361,4366,2679
