year,n small,n medium,n large
2000,8027,4396,983
2001,7858,4456,1092
2002,7844,4480,1082
2003,7727,4512,1167
2004,7573,4527,1306
2005,7443,4510,1453
2006,7331,4528,1547
2007,7182,4516,1708
2008,7037,4508,1861
2009,6930,4522,1954
2010,6909,4517,1980
2011,6768,4467,2171
2012,6637,4426,2343
