year,n small,n medium,n large
2000,8427,4188,791
2001,8810,3888,708
2002,9139,3648,619
2003,9353,3447,606
2004,9473,3308,625
2005,9547,3222,637
2006,9626,3139,641
2007,9719,3024,663
2008,9829,2905,672
2009,9933,2802,671
2010,10057,2710,639
2011,10128,2641,637
2012,10175,2573,658
