year,n small,n medium,n large
2000,8033,4389,984
2001,7863,4453,1090
2002,7852,4474,1080
2003,7750,4494,1162
2004,7607,4523,1276
2005,7482,4515,1409
2006,7369,4535,1502
2007,7207,4560,1639
2008,7074,4546,1786
2009,6974,4553,1879
2010,6943,4560,1903
2011,6790,4530,2086
2012,6675,4495,2236
