year,n cattle,n beef,n dairy
2000,1862634,880795,565212
2001,1890618,899486,574505
2002,1886874,904322,565925
2003,1908856,923985,568244
2004,1940419,945597,578195
2005,1973322,968082,588613
2006,1998106,991570,589909
2007,2033547,1016097,600823
2008,2069349,1041276,611446
2009,2096415,1067591,612197
2010,2103076,1073268,613181
2011,2142432,1101128,624677
2012,2183903,1131090,636186
