year,n small,n medium,n large
2000,8429,4183,794
2001,8808,3892,706
2002,9140,3642,624
2003,9356,3441,609
2004,9482,3298,626
2005,9560,3210,636
2006,9636,3135,635
2007,9724,3024,658
2008,9839,2898,669
2009,9937,2800,669
2010,10074,2712,620
2011,10135,2647,624
2012,10182,2587,637
