year,n small,n medium,n large
2000,8015,4404,987
2001,7953,4423,1030
2002,7951,4441,1014
2003,7901,4450,1055
2004,7834,4466,1106
2005,7767,4477,1162
2006,7711,4486,1209
2007,7647,4482,1277
2008,7594,4463,1349
2009,7537,4480,1389
2010,7519,4484,1403
2011,7468,4461,1477
2012,7414,4436,1556
