year,n cattle,n beef,n dairy
2000,1860923,879667,564629
2001,1885158,895720,572811
2002,1878434,897994,563813
2003,1895638,914078,564933
2004,1921208,931428,573153
2005,1947228,948915,581686
2006,1965045,966867,581551
2007,1991784,985055,590102
2008,2018232,1003361,598244
2009,2037566,1022114,598825
2010,2039316,1023071,599618
2011,2066261,1041658,607976
2012,2093216,1060778,615811
