year,n cattle,n beef,n dairy
2000,1683013,767305,501113
2001,1578683,698511,466774
2002,1469626,636577,420417
2003,1411321,603788,395447
2004,1374461,580836,381928
2005,1347031,564172,371479
2006,1315374,549800,354520
2007,1294490,537086,346644
2008,1270369,524305,335618
2009,1244877,514648,320050
2010,1188948,482089,297009
2011,1173138,473287,290237
2012,1168510,472072,286957
