year,n cattle,n beef,n dairy
2000,1851811,872434,562750
2001,1886912,896936,573349
2002,1881011,901946,562438
2003,1907584,927028,563929
2004,1943839,952880,574332
2005,1981545,979726,585192
2006,2009437,1007583,585227
2007,2048933,1036084,596222
2008,2089871,1065710,607534
2009,2120014,1095848,607539
2010,2121301,1096982,607692
2011,2163147,1127549,618971
2012,2204764,1158479,629658
