year,n small,n medium,n large
2000,8031,4394,981
2001,7850,4454,1102
2002,7839,4479,1088
2003,7706,4512,1188
2004,7529,4541,1336
2005,7359,4551,1496
2006,7225,4565,1616
2007,7039,4570,1797
2008,6859,4552,1995
2009,6732,4543,2131
2010,6699,4536,2171
2011,6514,4472,2420
2012,6325,4411,2670
