year,n cattle,n beef,n dairy
2000,1851785,872384,562774
2001,1887070,897021,573422
2002,1881091,902069,562395
2003,1907794,927319,563848
2004,1944367,953375,574365
2005,1982359,980359,585373
2006,2010182,1008221,585334
2007,2050092,1036956,596509
2008,2091326,1066684,608015
2009,2121709,1096992,608090
2010,2122983,1098166,608190
2011,2164765,1128556,619582
2012,2206164,1159275,630262
