year,n small,n medium,n large
2000,8032,4390,984
2001,7856,4460,1090
2002,7846,4479,1081
2003,7728,4513,1165
2004,7575,4532,1299
2005,7424,4543,1439
2006,7315,4565,1526
2007,7164,4570,1672
2008,7027,4559,1820
2009,6915,4570,1921
2010,6896,4556,1954
2011,6732,4508,2166
2012,6595,4450,2361
