year,n small,n medium,n large
2000,8013,4403,990
2001,7958,4417,1031
2002,7955,4435,1016
2003,7901,4445,1060
2004,7838,4462,1106
2005,7780,4472,1154
2006,7731,4484,1191
2007,7681,4480,1245
2008,7646,4463,1297
2009,7596,4478,1332
2010,7582,4480,1344
2011,7543,4458,1405
2012,7505,4450,1451
