year,n cattle,n beef,n dairy
2000,1802487,847445,539035
2001,1790978,841822,533452
2002,1762241,829913,516810
2003,1759416,832825,511188
2004,1764184,837158,511742
2005,1768814,841218,512467
2006,1766802,845138,506679
2007,1771396,848586,507965
2008,1779800,854543,510526
2009,1776734,857730,504433
2010,1759455,846518,498526
2011,1759675,847703,497708
2012,1765181,852461,498550
