year,n small,n medium,n large
2000,8015,4402,989
2001,7957,4419,1030
2002,7955,4433,1018
2003,7912,4436,1058
2004,7852,4451,1103
2005,7798,4453,1155
2006,7751,4463,1192
2007,7690,4472,1244
2008,7645,4448,1313
2009,7605,4452,1349
2010,7592,4453,1361
2011,7552,4435,1419
2012,7503,4434,1469
