year,n cattle,n beef,n dairy
2000,1858782,877572,564583
2001,1932037,921849,593561
2002,1934183,932802,584754
2003,1985203,980051,588525
2004,2065001,1029696,618678
2005,2149592,1082287,650678
2006,2209556,1138313,654616
2007,2303175,1197632,688916
2008,2402441,1260405,725409
2009,2469091,1326980,725484
2010,2490357,1348066,725664
2011,2601084,1419912,764280
2012,2718178,1496394,804610
