year,n cattle,n beef,n dairy
2000,1692285,774398,503137
2001,1593792,709660,470469
2002,1489072,650607,425491
2003,1433207,619376,401366
2004,1397421,597197,388129
2005,1372080,581420,378850
2006,1342918,567989,363403
2007,1323536,556197,356064
2008,1300546,543387,346171
2009,1277167,533367,333045
2010,1238452,509357,318619
2011,1223213,500394,312550
2012,1216879,497377,309347
